dataset,hidden_layers,learning_rate,activation,optimizer,epochs,avg_f1_score
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,adam,50,0.995122730385131
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,sgd,10,0.18182764522412953
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,sgd,25,0.26889173975454667
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,sgd,50,0.3410745840436862
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,rmsprop,10,0.8828049650172037
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,rmsprop,25,0.9942508823021123
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,rmsprop,50,0.9864286888932835
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,adam,10,0.8131247282083663
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,adam,25,0.9979084967320262
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,adam,50,1.0
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,sgd,10,0.21051541618339562
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,sgd,25,0.2639272990357231
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,sgd,50,0.3972003990824872
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,rmsprop,10,0.44445362077930434
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,rmsprop,25,0.490716832427146
2_nrml.csv,"[23, 23, 23, 23]",0.1,relu,rmsprop,50,0.6568819616154394
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,adam,10,0.9475751934750999
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,adam,25,0.9462203594761981
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,adam,50,0.9851595387138913
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,sgd,10,0.4703980205079583
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,sgd,25,0.6742789745645823
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,sgd,50,0.891422377663331
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,rmsprop,10,0.5778201322424911
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,rmsprop,25,0.6945532816546315
2_nrml.csv,"[23, 23, 23, 23]",0.1,tanh,rmsprop,50,0.7152505932466315
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,adam,10,0.1909366531129973
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,adam,25,0.26097443847292434
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,adam,50,0.6457034952342386
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,sgd,10,0.16708175631137823
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,sgd,25,0.16988276820816664
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,sgd,50,0.16226635678139764
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,rmsprop,10,0.7518865907594293
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,rmsprop,25,0.9550261243703231
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,relu,rmsprop,50,1.0
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,adam,10,0.5735618006539727
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,adam,25,0.6858529073987636
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,adam,50,0.8458711614558897
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,sgd,10,0.15056709284630743
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,sgd,25,0.19260978595812323
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,sgd,50,0.20231778697159752
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,rmsprop,10,0.8995971363195581
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,rmsprop,25,0.9818056848015904
2_nrml.csv,"[23, 23, 23, 23, 23]",0.001,tanh,rmsprop,50,0.9980811403508772
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,adam,10,0.6120479482572235
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,adam,25,0.9903495896148291
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,adam,50,1.0
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,sgd,10,0.16417236817708117
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,sgd,25,0.17016076785149928
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,sgd,50,0.19378258655126368
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,rmsprop,10,0.8417126898347987
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,rmsprop,25,0.9968541824774432
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,relu,rmsprop,50,0.999042735042735
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,adam,10,0.895286704840894
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,adam,25,0.9798096610726024
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,adam,50,0.9939945450410643
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,sgd,10,0.1967001864266606
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,sgd,25,0.20032874049029448
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,sgd,50,0.30629343750370397
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,rmsprop,10,0.7060230072511133
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,rmsprop,25,0.9269941029266032
2_nrml.csv,"[23, 23, 23, 23, 23]",0.01,tanh,rmsprop,50,0.9650286040436293
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,adam,10,0.7228936525505405
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,adam,25,0.9834021543006759
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,adam,50,0.9308297119207527
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,sgd,10,0.18048394447902813
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,sgd,25,0.1998021086780211
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,sgd,50,0.17825962501789036
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,rmsprop,10,0.2695601485801186
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,rmsprop,25,0.4734128497447701
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,relu,rmsprop,50,0.3015199397670875
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,adam,10,0.7446963371407536
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,adam,25,0.9064698212792714
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,adam,50,0.9207018216768201
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,sgd,10,0.3880281981229298
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,sgd,25,0.5029154151441066
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,sgd,50,0.7372575097474241
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,rmsprop,10,0.4827855717718174
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,rmsprop,25,0.6501910823985181
2_nrml.csv,"[23, 23, 23, 23, 23]",0.1,tanh,rmsprop,50,0.5501506789448755
2_og.csv,[23],0.001,relu,adam,10,0.509986608536319
2_og.csv,[23],0.001,relu,adam,25,0.7789179355267679
2_og.csv,[23],0.001,relu,adam,50,0.828234612950884
2_og.csv,[23],0.001,relu,sgd,10,0.3013465133388068
2_og.csv,[23],0.001,relu,sgd,25,0.3223399654097417
2_og.csv,[23],0.001,relu,sgd,50,0.2507224246913463
2_og.csv,[23],0.001,relu,rmsprop,10,0.8463952877052383
2_og.csv,[23],0.001,relu,rmsprop,25,0.9274095651705834
2_og.csv,[23],0.001,relu,rmsprop,50,0.9582354023115787
2_og.csv,[23],0.001,tanh,adam,10,0.5170490244026249
2_og.csv,[23],0.001,tanh,adam,25,0.7811935831593306
2_og.csv,[23],0.001,tanh,adam,50,0.8749076515302157
2_og.csv,[23],0.001,tanh,sgd,10,0.33100645324370814
2_og.csv,[23],0.001,tanh,sgd,25,0.26366709969155033
2_og.csv,[23],0.001,tanh,sgd,50,0.44246518046045
2_og.csv,[23],0.001,tanh,rmsprop,10,0.8620108948201931
2_og.csv,[23],0.001,tanh,rmsprop,25,0.9290225212445978
2_og.csv,[23],0.001,tanh,rmsprop,50,0.9584211212561135
2_og.csv,[23],0.01,relu,adam,10,0.8561439749710871
2_og.csv,[23],0.01,relu,adam,25,0.964953322625678
2_og.csv,[23],0.01,relu,adam,50,1.0
2_og.csv,[23],0.01,relu,sgd,10,0.3600532606415007
2_og.csv,[23],0.01,relu,sgd,25,0.47065462652517515
2_og.csv,[23],0.01,relu,sgd,50,0.6629587469091007
2_og.csv,[23],0.01,relu,rmsprop,10,0.9890121273324077
2_og.csv,[23],0.01,relu,rmsprop,25,1.0
2_og.csv,[23],0.01,relu,rmsprop,50,1.0
2_og.csv,[23],0.01,tanh,adam,10,0.8757744792926454
2_og.csv,[23],0.01,tanh,adam,25,0.956286816857552
2_og.csv,[23],0.01,tanh,adam,50,0.9917148925676269
2_og.csv,[23],0.01,tanh,sgd,10,0.4388180295414753
2_og.csv,[23],0.01,tanh,sgd,25,0.5738996923562945
2_og.csv,[23],0.01,tanh,sgd,50,0.7082678029947269
2_og.csv,[23],0.01,tanh,rmsprop,10,0.9754985620308754
2_og.csv,[23],0.01,tanh,rmsprop,25,1.0
2_og.csv,[23],0.01,tanh,rmsprop,50,1.0
2_og.csv,[23],0.1,relu,adam,10,0.9947532224237229
2_og.csv,[23],0.1,relu,adam,25,1.0
2_og.csv,[23],0.1,relu,adam,50,1.0
2_og.csv,[23],0.1,relu,sgd,10,0.7322676980308429
2_og.csv,[23],0.1,relu,sgd,25,0.870054861888933
2_og.csv,[23],0.1,relu,sgd,50,0.9353271800910893
2_og.csv,[23],0.1,relu,rmsprop,10,0.9817529461849791
2_og.csv,[23],0.1,relu,rmsprop,25,0.9979987745174924
2_og.csv,[23],0.1,relu,rmsprop,50,0.9980901596872203
2_og.csv,[23],0.1,tanh,adam,10,0.9787658155502637
2_og.csv,[23],0.1,tanh,adam,25,0.9989375158107766
2_og.csv,[23],0.1,tanh,adam,50,1.0
2_og.csv,[23],0.1,tanh,sgd,10,0.7742927924219835
2_og.csv,[23],0.1,tanh,sgd,25,0.8931927335788666
2_og.csv,[23],0.1,tanh,sgd,50,0.9479340874871085
2_og.csv,[23],0.1,tanh,rmsprop,10,0.985459265922527
2_og.csv,[23],0.1,tanh,rmsprop,25,0.9908930770828958
2_og.csv,[23],0.1,tanh,rmsprop,50,0.9980811403508772
2_og.csv,"[23, 23]",0.001,relu,adam,10,0.41611624913705086
2_og.csv,"[23, 23]",0.001,relu,adam,25,0.6700053519335069
2_og.csv,"[23, 23]",0.001,relu,adam,50,0.8352798124718197
2_og.csv,"[23, 23]",0.001,relu,sgd,10,0.20790162356724462
2_og.csv,"[23, 23]",0.001,relu,sgd,25,0.24992191766712288
2_og.csv,"[23, 23]",0.001,relu,sgd,50,0.22293130779676357
2_og.csv,"[23, 23]",0.001,relu,rmsprop,10,0.8487879358475083
2_og.csv,"[23, 23]",0.001,relu,rmsprop,25,0.9474682547222335
2_og.csv,"[23, 23]",0.001,relu,rmsprop,50,0.9788608598558712
2_og.csv,"[23, 23]",0.001,tanh,adam,10,0.5379848183955666
2_og.csv,"[23, 23]",0.001,tanh,adam,25,0.7337300467987486
2_og.csv,"[23, 23]",0.001,tanh,adam,50,0.8589656499786761
2_og.csv,"[23, 23]",0.001,tanh,sgd,10,0.3207499003691116
2_og.csv,"[23, 23]",0.001,tanh,sgd,25,0.23725952193639427
2_og.csv,"[23, 23]",0.001,tanh,sgd,50,0.34004135696446075
2_og.csv,"[23, 23]",0.001,tanh,rmsprop,10,0.8881874851954537
2_og.csv,"[23, 23]",0.001,tanh,rmsprop,25,0.9474608499786298
2_og.csv,"[23, 23]",0.001,tanh,rmsprop,50,0.961605817069529
2_og.csv,"[23, 23]",0.01,relu,adam,10,0.8507664601650001
2_og.csv,"[23, 23]",0.01,relu,adam,25,0.9796413967576983
2_og.csv,"[23, 23]",0.01,relu,adam,50,1.0
