dataset,hidden_layers,learning_rate,activation,optimizer,epochs,avg_f1_score
1_og_b.csv,"[15, 15]",0.1,tanh,rmsprop,50,0.9351190932444478
1_og_b.csv,"[15, 15, 15]",0.001,relu,adam,10,0.5119073261333323
1_og_b.csv,"[15, 15, 15]",0.001,relu,adam,25,0.5724432305283369
1_og_b.csv,"[15, 15, 15]",0.001,relu,adam,50,0.7413397904616392
1_og_b.csv,"[15, 15, 15]",0.001,relu,sgd,10,0.32306929181929184
1_og_b.csv,"[15, 15, 15]",0.001,relu,sgd,25,0.31756065580760706
1_og_b.csv,"[15, 15, 15]",0.001,relu,sgd,50,0.3441113723846775
1_og_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,10,0.8508920876898631
1_og_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,25,0.9082245998984811
1_og_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,50,0.9284637340451294
1_og_b.csv,"[15, 15, 15]",0.001,tanh,adam,10,0.6309888542549567
1_og_b.csv,"[15, 15, 15]",0.001,tanh,adam,25,0.7958429404941032
1_og_b.csv,"[15, 15, 15]",0.001,tanh,adam,50,0.8757134697406961
1_og_b.csv,"[15, 15, 15]",0.001,tanh,sgd,10,0.37135873895407795
1_og_b.csv,"[15, 15, 15]",0.001,tanh,sgd,25,0.3594397373662156
1_og_b.csv,"[15, 15, 15]",0.001,tanh,sgd,50,0.35118879776324025
1_og_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,10,0.8961333479654524
1_og_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,25,0.908197211881643
1_og_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,50,0.919369612236884
1_og_b.csv,"[15, 15, 15]",0.01,relu,adam,10,0.8904649343960264
1_og_b.csv,"[15, 15, 15]",0.01,relu,adam,25,0.9466116466882207
1_og_b.csv,"[15, 15, 15]",0.01,relu,adam,50,0.9489496446076139
1_og_b.csv,"[15, 15, 15]",0.01,relu,sgd,10,0.24837803643724699
1_og_b.csv,"[15, 15, 15]",0.01,relu,sgd,25,0.32696810134310134
1_og_b.csv,"[15, 15, 15]",0.01,relu,sgd,50,0.4687675518925519
1_og_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,10,0.9316952387854259
1_og_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,25,0.9414899983936017
1_og_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,50,0.9486827876425453
1_og_b.csv,"[15, 15, 15]",0.01,tanh,adam,10,0.8828979179463726
1_og_b.csv,"[15, 15, 15]",0.01,tanh,adam,25,0.9118866517010737
1_og_b.csv,"[15, 15, 15]",0.01,tanh,adam,50,0.9427520517118092
1_og_b.csv,"[15, 15, 15]",0.01,tanh,sgd,10,0.558046190485215
1_og_b.csv,"[15, 15, 15]",0.01,tanh,sgd,25,0.26291900691900694
1_og_b.csv,"[15, 15, 15]",0.01,tanh,sgd,50,0.5859140286743927
1_og_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,10,0.9140620326922086
1_og_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,25,0.9475670310128619
1_og_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,50,0.9390401330764646
1_og_b.csv,"[15, 15, 15]",0.1,relu,adam,10,0.9378988517729299
1_og_b.csv,"[15, 15, 15]",0.1,relu,adam,25,0.9439832723525292
1_og_b.csv,"[15, 15, 15]",0.1,relu,adam,50,0.943471324478131
1_og_b.csv,"[15, 15, 15]",0.1,relu,sgd,10,0.4627370107962213
1_og_b.csv,"[15, 15, 15]",0.1,relu,sgd,25,0.5589338144808247
1_og_b.csv,"[15, 15, 15]",0.1,relu,sgd,50,0.7776338259859876
1_og_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,10,0.4347005824011072
1_og_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,25,0.4676442307692308
1_og_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,50,0.46557692307692305
1_og_b.csv,"[15, 15, 15]",0.1,tanh,adam,10,0.9154339803199338
1_og_b.csv,"[15, 15, 15]",0.1,tanh,adam,25,0.9272983773749512
1_og_b.csv,"[15, 15, 15]",0.1,tanh,adam,50,0.9375487367716522
1_og_b.csv,"[15, 15, 15]",0.1,tanh,sgd,10,0.6860338075270757
1_og_b.csv,"[15, 15, 15]",0.1,tanh,sgd,25,0.8151607438378947
1_og_b.csv,"[15, 15, 15]",0.1,tanh,sgd,50,0.8880305295891638
1_og_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,10,0.8449862816947149
1_og_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,25,0.8627155815130857
1_og_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,50,0.89750724359935
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,10,0.46550971877584785
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,25,0.6406547242884388
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,50,0.7900763835945354
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,10,0.3726379598662207
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,25,0.3999679487179487
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,50,0.3935734463276836
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,10,0.8454438812494065
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,25,0.9137327953260659
1_og_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,50,0.9448841041835936
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,10,0.6781190281190282
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,25,0.8122082211472957
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,50,0.866493753883409
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,10,0.26824404761904763
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,25,0.4789232102299012
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,50,0.3368165550924172
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,10,0.8779926605317622
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,25,0.9120722565390746
1_og_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,50,0.9504264703164604
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,10,0.8641195655271543
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,25,0.9257181072104796
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,50,0.9532201391169359
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,10,0.2984455128205128
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,25,0.3824910968660969
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,50,0.44661858974358976
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,10,0.9329825098429749
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,25,0.9382507583273323
1_og_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,50,0.950902660792651
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,10,0.8945101293192492
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,25,0.9409387188825645
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,50,0.9483474923838239
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,10,0.1493173076923077
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,25,0.40718632392438564
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,50,0.4410634517143137
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,10,0.9053329027565136
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,25,0.9415662567194047
1_og_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,50,0.9364899983936017
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,10,0.917784782937931
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,25,0.9366750185162281
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,50,0.9363703430442243
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,10,0.33536858974358974
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,25,0.31886675824175825
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,50,0.2931753482871904
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,10,0.46557692307692305
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,25,0.6666025641025641
1_og_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,50,0.33330128205128207
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,10,0.8929027568063803
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,25,0.9196287510858298
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,50,0.921258433448253
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,10,0.4568744116570203
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,25,0.6791737588897145
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,50,0.8624582039715583
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,10,0.8025936832496736
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,25,0.8254425958712519
1_og_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,50,0.8349936655122727
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,10,0.2801427045177045
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,25,0.5375278761037628
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,50,0.8671587391802269
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,10,0.32649572649572656
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,25,0.3322596153846154
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,50,0.39995192307692307
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,10,0.8349586634053899
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,25,0.9187241723319192
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,50,0.9532112257387654
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,10,0.5501914579707133
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,25,0.7938783548907585
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,50,0.875928270134539
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,10,0.32910103785103784
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,25,0.44473430914963175
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,50,0.44601288079736356
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,10,0.8917813871740311
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,25,0.9255844796258863
1_og_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,50,0.95078381575038
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,10,0.7903803364329949
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,25,0.9176234006034516
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,50,0.950899959768963
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,10,0.33019230769230773
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,25,0.26560897435897435
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,50,0.2666346153846154
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,10,0.9197359126031841
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,25,0.9496241147772627
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,50,0.9476059574959477
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,10,0.8830341029535671
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,25,0.9335648137179617
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,50,0.9409196772418852
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,10,0.3472461745244003
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,25,0.2894076038903625
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,50,0.35523397435897436
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,10,0.9064991295337297
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,25,0.9331019160457619
1_og_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,50,0.9302123343862156
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,10,0.9200542458227554
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,25,0.9374577500924444
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,50,0.9433125868469332
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,10,0.26560897435897435
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,25,0.3071204991816694
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,50,0.3324244505494506
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,10,0.33536858974358974
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,25,0.3343269230769231
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,50,0.5332852564102565
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,10,0.8734277564623565
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,25,0.8698277313114382
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,50,0.8767368018537818
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,10,0.41292307692307684
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,25,0.517895167895168
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,50,0.8224240700504604
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,10,0.7937495370823753
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,25,0.796049983726265
1_og_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,50,0.8459359042960495
